"해당 자료는 2022년 01월 03일 추출한 자료입니다. K-apt 시스템은 실시간으로 수정, 변경이 가능한 시스템으로 기존 데이터가 수정 될 수 있으며, 엑셀자료는 단순 참조자료로 활용하여 주시기 바랍니다. 현 시점 정확한 자료는 제공되고 있는 OPENAPI를 참조하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,
시도,시군구,읍면,동리,단지코드,단지명,연면적,건축물대장연면적,관리비부과면적,주거전용면적,동수,세대수,전용면적(40이하),전용면적(40초과60이하),전용면적(60초과85이하),전용면적(85초과105이하),전용면적(105초과125이하),전용면적(125초과)
충청남도,아산시,둔포면,석곡리,A10027259,이지더원 4단지,"86,589","63,525","86,589","48,076",9,665,0,0,665,0,0,0
경기도,양평군,용문면,다문리,A10027276,용문코아루아파트,"27,172","27,619","27,000","19,439",4,280,0,0,280,0,0,0
부산광역시,동래구,,사직동,A10027202,사직역삼정그린코아 더베스트1차,"55,895","38,180","37,284","28,460",3,313,0,0,248,1,64,0
경기도,양주시,,옥정동,A10027239,옥정 센트럴파크 푸르지오 아파트,"211,671","149,525","149,520","109,826",18,"1,862",0,"1,862",0,0,0,0
경기도,구리시,,인창동,A10026269,우방아파트,"15,428","12,466","12,467","10,089",2,119,0,0,119,0,0,0
대구광역시,달성군,현풍읍,중리,A10026997,대구테크노폴리스LH천년나무3단지,"56,403","44,294","56,403","27,869",4,"1,020","1,020",0,0,0,0,0
경상북도,포항북구,,양덕동,A10026851,양덕삼구트리니엔4차,"147,638","119,814","112,393","85,568",12,"1,059",0,0,"1,059",0,0,0
경기도,시흥시,,배곧동,A10026846,한라비발디캠퍼스,"450,728","341,693","319,903","228,901",12,"2,701",0,0,"2,429",0,260,12
대전광역시,서구,,관저동,A10026637,관저예미지 명가의 풍경,"165,988","109,978","109,977","81,427",14,994,0,0,894,100,0,0
광주광역시,남구,,행암동,A10026841,브라운스톤 효천 아파트,"73,400","73,297","73,297","41,467",7,521,0,0,521,0,0,0
경상남도,창원진해구,,남문동,A10026621,남문시티프라디움2차,"137,312","94,686","135,557","71,320",11,876,0,0,876,0,0,0
대전광역시,서구,,내동,A10027252,내동서우아파트,"42,508","40,807","41,399","31,054",6,559,91,396,72,0,0,0
경기도,시흥시,,논곡동,A10026605,논곡산호2차아파트,"8,118","8,139","6,786","6,786",1,92,0,45,35,12,0,0
경기도,구리시,,갈매동,A10026703,갈매와이시티,"54,896","40,892","40,892","30,334",5,382,0,0,382,0,0,0
경기도,수원영통구,,하동,A10026256,힐스테이트광교아파트,"214,842","122,671","122,671","93,064",6,928,0,0,0,743,167,18
경기도,용인기흥구,,구갈동,A10026215,기흥역센트럴푸르지오,"217,707","163,686","154,572","111,640",6,"1,316",0,0,"1,316",0,0,0
강원도,양구군,양구읍,상리,A10026214,양구석미모닝파크2차,"14,191","14,562","14,191","9,333",2,180,14,166,0,0,0,0
경기도,의정부시,,민락동,A10026072,의정부 민락우미린더스카이 아파트,"113,769","88,122","82,467","62,207",7,732,0,0,732,0,0,0
대구광역시,달서구,,대곡동,A10026062,수목원제일풍경채,"160,320","117,737","111,370","85,085",12,982,0,0,648,334,0,0
경기도,화성시,향남읍,하길리,A10026055,향남 서봉마을4단지 모아미래도,"137,047","97,676","91,936","70,279",13,894,0,0,894,0,0,0
경기도,화성시,,산척동,A10025909,더레이크시티부영3단지(동탄2),"215,066","88,866","83,466","65,246",8,706,0,0,313,305,0,88
경기도,남양주시,,다산동,A10025830,힐스테이트 다산,"189,002","140,766","139,598","104,572",13,"1,283",0,0,"1,283",0,0,0
서울특별시,서초구,,반포동,A10026015,반포써밋,"132,136","85,528","79,790","61,344",8,764,0,275,343,0,106,40
세종특별자치시,,,보람동,A10025730,호려울마을3단지,"103,833","71,728","67,371","49,644",11,713,0,431,282,0,0,0
전라북도,전주덕진구,,송천동2가,A10025635,에코시티KCC스위첸,"139,862","108,702","100,673","74,300",11,948,0,250,698,0,0,0
경기도,시흥시,,정왕동,A10025502,시흥배곧신도시 대방노블랜드엘리트시티,"136,763","100,892","90,225","65,293",10,"1,089",0,"1,089",0,0,0,0
서울특별시,중구,,신당동,A10025456,신당 파인힐 하나유보라,"66,745","36,122","33,343","20,799",6,718,684,34,0,0,0,0
경기도,시흥시,,산현동,A10025556,목감 호반베르디움 더숲 ,"154,183","106,316","106,316","82,243",11,968,0,0,968,0,0,0
대전광역시,서구,,둔산동,A10025313,더프라임시티,"12,629","6,566","9,107","3,705",1,187,187,0,0,0,0,0
경기도,남양주시,,다산동,A10025306,다산역 경기행복주택아파트,"80,013","74,654","57,021","35,746",4,970,774,196,0,0,0,0
부산광역시,동래구,,온천동,A60777701,성완아이렉스,"14,084","9,061","14,084","9,061",1,144,30,42,72,0,0,0
서울특별시,성동구,,하왕십리동,A10027969,왕십리텐즈힐1단지(임대),"29,366","19,364","29,366","12,141",3,333,333,0,0,0,0,0
서울특별시,성동구,,하왕십리동,A10027920,텐즈힐1단지,"252,495","167,707","164,364","129,090",18,"1,369",0,172,857,0,0,340
전라북도,전주덕진구,,인후동2가,A10027481,에버파크아파트,"28,779","21,622","21,622","15,573",4,250,0,99,151,0,0,0
경기도,시흥시,,조남동,A10027463, 네이처하임 아파트,"83,102","61,734","82,933","46,724",7,592,0,0,592,0,0,0
충청남도,당진시,석문면,통정리,A10027457,석문 천년나무2단지,"40,941","30,468","30,468","19,910",7,518,342,176,0,0,0,0
전라남도,완도군,완도읍,가용리,A10027447,완도우성팰리스힐,"26,187","17,866","17,237","13,155",2,159,0,0,159,0,0,0
광주광역시,북구,,용두동,A10027470,양산진아리채아파트,"24,664","19,918","24,401","14,487",3,174,0,0,174,0,0,0
강원도,삼척시,도계읍,도계리,A10027431,새롬아파트,"21,358","21,107","21,107","15,292",4,200,0,20,180,0,0,0
충청남도,천안서북구,,성정동,A10027309,리슈빌DS 도시형생활주택,"14,942","8,290","14,942","5,908",1,190,130,60,0,0,0,0
강원도,평창군,대관령면,용산리,A10027383,평창스카이테라하우스,"40,266","29,911","39,664","19,658",13,445,332,15,98,0,0,0
경상남도,양산시,물금읍,가촌리,A10027250,양우내안애3차센트럴아파트,"56,499","40,161","40,160","31,223",6,311,0,0,0,311,0,0
세종특별자치시,,,나성동,A10027190,세종 행복의아침 도시형생활주택,"16,101","7,834","12,213","4,889",1,166,142,24,0,0,0,0
전라북도,전주덕진구,,송천동1가,A10027125,송천KCC스위첸아파트,"75,941","56,140","52,842","40,757",10,480,0,0,480,0,0,0
경상남도,양산시,,평산동,A10027097,양산평산삼한사랑채2차아파트,"55,479","39,142","28,768","28,768",6,450,0,270,180,0,0,0
경기도,하남시,,신장동,A10026837,하남유니온시티에일린의뜰아파트,"114,050","86,874","81,919","62,181",8,754,0,0,754,0,0,0
충청남도,천안서북구,,두정동,A10027043,e편한세상두정3차 아파트,"141,728","110,911","104,123","78,404",11,992,0,154,838,0,0,0
부산광역시,강서구,,지사동,A10027026,지사과학단지 삼정그린코아아파트,"124,867","97,913","91,199","65,443",10,"1,013",0,674,339,0,0,0
부산광역시,영도구,,동삼동,A10026828,롯데캐슬블루오션 아파트,"49,936","36,405","36,405","26,989",5,381,0,161,213,1,6,0
경상북도,경산시,,중산동,A10026826,펜타힐즈 더샵1차,"250,909","199,394","186,975","138,626",9,"1,696",0,0,"1,560",0,136,0
경기도,용인수지구,,신봉동,A10026986,광교산한양수자인더킨포크,"44,144","33,098","31,730","24,960",30,294,0,0,294,0,0,0
충청남도,천안동남구,,신부동,A10026840,힐스테이트 천안신부,"130,227","101,088","94,765","70,383",12,984,0,385,599,0,0,0
서울특별시,서초구,,서초동,A10026941,서초푸르지오써밋,"162,715","119,643","105,109","78,715",7,907,0,192,388,221,106,0
세종특별자치시,,,보람동,A10026159,호려울마을2단지아파트,"49,899","33,133","49,713","21,030",5,674,530,144,0,0,0,0
경상남도,진주시,,평거동,A10026639,건영 아모리움,"39,980","25,268","24,492","18,153",2,236,0,0,236,0,0,0
경기도,화성시,,송동,A10026319,동탄레이크자이더테라스,"98,499","48,564","96,063","48,564",27,483,0,0,0,393,90,0
강원도,속초시,,조양동,A10026545,속초ES아뜨리움아파트,"31,489","23,606","22,132","16,634",3,232,0,89,143,0,0,0
울산광역시,남구,,신정동,A10027402,대공원대명루첸아파트,"85,511","61,987","60,204","45,518",8,547,0,0,547,0,0,0
경기도,화성시,,산척동,A10026496,동탄2 서희스타힐스24단지,"123,048","71,267","123,048","71,267",8,882,0,0,882,0,0,0
경기도,용인처인구,,고림동,A10026328,양우내안애 에듀파크,"103,025","81,007","75,986","55,970",8,737,0,0,737,0,0,0
서울특별시,금천구,,독산동,A10026024,독산라이프아파트,"12,050","11,901","11,867","8,946",1,109,0,0,109,0,0,0
제주특별자치도,서귀포시,,토평동,A10025999,파우제인제주,"9,725","15,468","9,725","9,725",17,376,324,52,0,0,0,0
경기도,의정부시,,가능동,A10025884,힐스테이트 녹양역 아파트,"103,999","74,475","74,475","55,293",7,758,0,318,440,0,0,0
부산광역시,강서구,,명지동,A10025772,명지 중흥S-클래스 더테라스,"45,851","26,454","24,775","18,761",16,222,0,0,222,0,0,0
서울특별시,서대문구,,홍제동,A10025767,홍제센트럴아이파크,"135,060","93,778","91,360","68,260",14,906,79,209,559,0,59,0
경상남도,창원성산구,,안민동,A10025666,안민동 위드필하임아파트 ,"22,616","14,271","10,316","10,316",3,172,0,172,0,0,0,0
경기도,수원영통구,,원천동,A10025537,경기행복주택 2차 (수원광교 공공실버),"10,268","6,282","6,282","3,926",1,152,152,0,0,0,0,0
경기도,화성시,,목동,A10025622,동탄 동원로얄듀크2차,"118,493","88,257","82,506","62,660",8,761,0,0,761,0,0,0
충청북도,청주흥덕구,,강서동,A10027266,강서동광모닝스카이,"10,836","8,343","8,138","5,440",1,298,298,0,0,0,0,0
충청북도,청주청원구,오창읍,주성리,A10027743,오창 모아미래도 와이드 시티4단지,"72,673","51,338","72,473","39,389",6,472,0,0,472,0,0,0
경기도,의정부시,,의정부동,A10027612,우미쁘띠린2차 도시형생활주택,"10,312","10,328","10,312","5,639",1,298,298,0,0,0,0,0
광주광역시,광산구,,선암동,A10027580,선운이지더원3단지,"69,077","54,778","40,741","40,741",7,562,0,0,562,0,0,0
광주광역시,남구,,행암동,A10027544,광주효천LH천년나무 6단지,"58,590","46,026","58,451","30,645",7,532,0,532,0,0,0,0
경기도,용인기흥구,,상하동,A44691704,수원동마을쌍용스윗닷홈2단지,"76,036","59,426","57,856","44,922",7,465,0,0,236,151,78,0
충청남도,천안동남구,병천면,가전리,A10027611,부경파크빌1차,"26,956","23,459","23,459","16,877",17,282,0,282,0,0,0,0
경기도,하남시,,학암동,A10027546,위례 엠코타운 센트로엘 아파트,"125,892","85,730","125,892","65,936",11,673,0,0,0,673,0,0
전라북도,전주덕진구,,고랑동,A10027398,노블레스더센텀 ,"29,746","21,944","15,591","15,591",3,260,0,260,0,0,0,0
서울특별시,성북구,,돈암동,A10027350,대성유니드아파트,"14,148","12,785","9,908","7,642",2,81,0,0,55,2,24,0
부산광역시,부산진구,,전포동,A10027340,전포LH아파트,"68,169","47,401","47,401","31,205",2,794,592,202,0,0,0,0
경상북도,포항남구,,인덕동,A79083201,인덕빌라,"21,025","24,711","20,998","20,352",12,275,0,22,253,0,0,0
경기도,오산시,,내삼미동,A10027212,오산세교 호반베르디움아파트,"133,363","97,272","97,272","74,098",10,855,0,0,759,96,0,0
경상북도,경주시,,황성동,A10027587,e편한세상황성,"115,845","81,371","81,371","62,561",7,713,0,0,597,116,0,0
경상남도,김해시,,무계동,A10027132,김해 무계 남명 더라우 아파트 1단지,"69,142","46,577","46,577","33,171",8,521,0,351,170,0,0,0
세종특별자치시,,,보람동,A10027057,호려울마을4단지 ,"120,292","87,590","120,292","63,978",14,649,0,0,279,0,370,0
광주광역시,서구,,화정동,A10026795,화정동 해광샹그릴라 센트럴337,"47,709","29,399","25,975","18,839",1,285,0,152,133,0,0,0
경상남도,진주시,정촌면,예하리,A10026632,진주우방아이유쉘,"65,999","52,886","65,082","36,534",5,430,0,0,430,0,0,0
경기도,의정부시,,낙양동,A10026796,민락반도유보라아이비파크아파트,"141,616","110,054","104,233","78,854",10,939,0,0,939,0,0,0
경기도,화성시,,영천동,A10026740,동탄역 센트럴예미지 아파트,"80,508","59,476","55,635","42,397",5,451,0,0,110,341,0,0
경기도,의정부시,,낙양동,A10026665,민락호반베르디움2차아파트,"80,511","59,334","59,334","44,693",6,526,0,0,526,0,0,0
경기도,부천시,,옥길동,A10026570,옥길센트리뷰,"183,361","132,904","132,905","101,060",15,"1,318",0,253,"1,065",0,0,0
경기도,광주시,,태전동,A10026552,힐스테이트태전 9단지아파트,"75,966","48,453","48,453","36,050",6,509,0,220,289,0,0,0
경기도,동두천시,,지행동,A10026546,동두천 에코 휴먼빌2차 아파트,"72,701","58,193","54,897","41,797",7,492,0,0,492,0,0,0
경상남도,거제시,,아주동,A10026374,거제아주코오롱하늘채아파트,"50,173","37,915","35,566","26,602",7,358,0,72,286,0,0,0
서울특별시,성북구,,돈암동,A10027227,돈암코오롱하늘채아파트,"98,373","61,073","96,119","45,972",10,629,47,199,367,0,16,0
경상남도,양산시,물금읍,물금리,A10026226,양산물금엘에이치천년나무아파트,"52,906","38,770","52,514","24,131",5,900,900,0,0,0,0,0
서울특별시,도봉구,,창동,A10026109,창동서울가든아파트,"26,749","21,064","26,575","21,064",8,160,0,0,0,0,80,80
경상남도,진주시,문산읍,삼곡리,A10025899,진주문산LH아파트,"9,322","8,575","9,247","5,565",2,210,210,0,0,0,0,0
강원도,원주시,지정면,가곡리,A10025843,원주기업도시 라온프라이빗아파트,"103,593","77,198","71,951","53,419",6,713,0,280,433,0,0,0
서울특별시,강남구,,대치동,A10027800,래미안 대치 팰리스,"350,168","221,950","203,391","154,174",17,"1,608",0,54,447,833,178,96
부산광역시,부산진구,,범천동,A61482801,대원1차아파트,"22,166","19,958","20,024","14,902",1,184,0,22,138,0,24,0
경상남도,창원성산구,,대방동,A64180408,성원남산3차,"83,000","68,113","65,780","48,785",3,"1,017",0,"1,017",0,0,0,0
전라남도,여수시,,웅천동,A55507001,웅천지웰,"151,508","119,465","119,465","88,323",20,"1,084",0,150,934,0,0,0
경상남도,진주시,,호탄동,A66031002,호탄대경,"38,824","32,860","32,858","24,810",4,304,0,0,304,0,0,0
서울특별시,동대문구,,장안동,A10027877,현대썬앤빌601,"6,581","6,070","6,581","3,546",1,193,193,0,0,0,0,0
부산광역시,부산진구,,당감동,A61476604,당감주공1단지,"27,963","28,123","27,898","15,255",3,383,383,0,0,0,0,0
경상북도,영천시,,망정동,A10027826,영천인터불고코아루 ,"67,496","52,472","52,472","39,107",5,471,0,0,471,0,0,0
경기도,수원팔달구,,인계동,A44282808,인계삼성,"69,438","50,326","55,359","41,825",3,582,0,303,279,0,0,0
광주광역시,남구,,진월동,A10028194,브라운스톤진월,"29,043","22,332","21,843","17,077",4,201,0,0,201,0,0,0
경상남도,진주시,,충무공동,A10027776,혁신도시엘에이치아파트8단지,"92,090","68,751","67,885","48,095",9,802,0,802,0,0,0,0
충청북도,청주흥덕구,,봉명동,A10027827,봉명동 하이젠시티,"21,250","19,057","11,429","11,429",1,298,100,198,0,0,0,0
경기도,용인처인구,,삼가동,A44980404,행정타운늘푸른오스카빌,"98,328","73,918","73,914","55,555",9,675,0,46,629,0,0,0
전라남도,영광군,영광읍,단주리,A51380004,옥당마을,"21,819","18,513","18,397","13,493",3,159,0,0,159,0,0,0
인천광역시,연수구,,송도동,A10027884,송도더샵그린워크3차 D17-1BL,"65,437","41,102","41,101","30,685",3,358,0,0,258,100,0,0
충청남도,아산시,,용화동,A33679002,아산용화아이파크,"138,798","104,714","77,059","77,059",8,894,0,0,852,0,42,0
충청북도,청주흥덕구,,신봉동,A36179705,운천주공아파트,"67,257","62,502","63,233","59,458",33,"1,200",396,545,259,0,0,0
경상북도,군위군,군위읍,서부리,A10028057,군위 서부 LH천년나무 1단지아파트,"23,507","20,851","14,052","14,052",3,296,50,246,0,0,0,0
세종특별자치시,,,도담동,A10027967,도램마을6단지(공무원 통합관사),"23,754","13,552","23,634","8,063",4,350,350,0,0,0,0,0
경상북도,안동시,,송현동,A10025490,송현2차청구하이츠,0,"11,131",0,"9,333",,84,0,0,57,0,0,27
서울특별시,서초구,,방배동,A10025472,신동아럭스빌아파트,"16,188","9,706","11,372","9,706",1,55,0,0,0,0,0,55
부산광역시,동래구,,낙민동,A10025464,온천천경동리인타워,"46,398","35,797","34,499","25,074",2,310,0,0,310,0,0,0
부산광역시,동래구,,온천동,A10025463,동래효성해링턴플레이스,"98,711","98,711","98,711","68,160",3,762,0,0,582,0,180,0
인천광역시,서구,,가정동,A10027936,LH웨스턴블루힐아파트,"168,517","129,651","168,517","90,863",13,"1,243",0,443,800,0,0,0
대구광역시,달성군,다사읍,서재리,A10027728,에코폴리스 동화아이위시,"95,812","71,651","68,910","50,517",6,839,0,735,104,0,0,0
대구광역시,동구,,사복동,A10027663,대구혁신LH이노힐즈 아파트,"68,883","51,821","51,164","39,417",7,487,0,0,487,0,0,0
전라남도,완도군,완도읍,군내리,A10027627,완도진아리채 아파트,"14,796","14,613","13,853","9,950",3,158,0,110,48,0,0,0
인천광역시,연수구,,송도동,A40673905,송도힐스테이트,"118,107","118,107","117,982","70,842",8,476,0,0,0,0,0,476
경기도,화성시,,반송동,A44575308,서해더블루LUX,0,"13,510",0,"9,874",,90,0,0,0,0,90,0
충청남도,천안동남구,성남면,석곡리,A33089101,태영,0,"13,268",0,"9,954",,200,0,200,0,0,0,0
광주광역시,광산구,,도산동,A50679906,호반청암빌라트,"11,303","11,303","10,423","7,516",1,133,0,133,0,0,0,0
